Date,Value,Drawdown
2011-08-30,12120.112368822334,-0.03551708327929126
2011-08-31,12020.934453561329,-0.043409370254392066
2011-09-01,12116.269353202086,-0.03582289916627557
2011-09-02,12399.92283884266,-0.013250588543779362
2011-09-06,12450.485664470516,-0.009226947503565675
2011-09-07,12355.888563245626,-0.01675470676241575
2011-09-08,12254.626982106944,-0.024812805743380628
2011-09-09,12139.508880645923,-0.03397356588204792
2011-09-12,12130.347488309679,-0.034702602555372275
2011-09-13,12052.550169104934,-0.04089348454196684
2011-09-14,12205.142904030521,-0.0287506032242979
2011-09-15,12189.585588888787,-0.029988608634449188
2011-09-16,12279.192906443444,-0.022857921693216432
2011-09-19,12408.365647350625,-0.012578734659320023
2011-09-20,12410.124160409285,-0.012438797359046294
2011-09-21,12588.883710443408,0.0
2011-09-22,12666.29682848587,0.0
2011-09-23,12587.645046902848,-0.006209532481991076
2011-09-26,12473.592704493938,-0.015213927685521322
2011-09-27,12425.174126341599,-0.019036558625564415
2011-09-28,12290.908419060988,-0.02963679238754713
2011-09-29,12323.306968197634,-0.02707893750893864
2011-09-30,12420.44800962746,-0.01940968399741816
2011-10-03,12662.609933246142,-0.0002910791756780551
2011-10-04,12557.38798015652,-0.008598318024919505
2011-10-05,12490.40882673692,-0.013886300323657896
2011-10-06,12350.409196976254,-0.024939225393739495
2011-10-07,12273.413711979912,-0.031017993800870336
2011-10-10,12385.140690755929,-0.022197185297097688
2011-10-11,12378.549442901605,-0.022717562163641736
2011-10-12,12571.64035182641,-0.007473097933926698
2011-10-13,12563.632152544942,-0.008105342653113912
2011-10-14,12801.650890175793,0.0
2011-10-17,12525.981636073302,-0.021533883127061726
2011-10-18,12588.918532007585,-0.016617572217303866
2011-10-19,12314.490967074376,-0.0380544608879525
2011-10-20,12277.29587614895,-0.04095995262839436
2011-10-21,12518.062222699047,-0.022152507509353936
2011-10-24,12774.217803705078,-0.0021429334939736533
2011-10-25,12562.176379603692,-0.018706533448422547
2011-10-26,12710.66133749717,-0.007107642089228539
2011-10-27,13230.790048406616,0.0
2011-10-28,13177.574303120025,-0.004022113954789797
2011-10-31,12750.70464909008,-0.036285467274446925
2011-11-01,12747.27084052047,-0.03654499890914498
2011-11-02,12684.300671182462,-0.041304364684553896
2011-11-03,12759.92553840306,-0.03558854069037709
2011-11-04,12704.741362044228,-0.03975943117816616
2011-11-07,12913.762021442028,-0.023961382941207532
2011-11-08,12872.79890801704,-0.027057427340303808
2011-11-09,12689.937129150252,-0.040878353996819605
2011-11-10,12573.152184917379,-0.049705109149429605
2011-11-11,12683.912972241269,-0.04133366746539879
2011-11-14,12672.581000645654,-0.04219015234303314
2011-11-15,12656.164875143042,-0.043430904062511044
2011-11-16,12671.38048427339,-0.04228088890282067
2011-11-17,12567.652811665155,-0.050120758799382714
2011-11-18,12555.979164868097,-0.05100306792486564
2011-11-21,12566.989071774706,-0.05017092510751853
2011-11-22,12661.238661496693,-0.043047420813582815
2011-11-23,12748.26159951727,-0.0364701160795351
2011-11-25,12626.037969009818,-0.04570793408286511
2011-11-28,12629.689659802634,-0.045431934631626314
2011-11-29,12563.30150828641,-0.050449635862870656
2011-11-30,12432.991622704143,-0.060298623346271896
2011-12-01,12393.926688569923,-0.06325120093168402
2011-12-02,12486.956661290968,-0.056219876847432015
2011-12-05,12474.44418288175,-0.05716558593686938
2011-12-06,12398.364519958672,-0.06291578397075337
2011-12-07,12423.39442023494,-0.06102399215902543
2011-12-08,12115.220769159663,-0.08431615006855175
2011-12-09,12326.013240040593,-0.06838418605810959
2011-12-12,12063.85931492074,-0.08819811433909108
2011-12-13,11907.42541475931,-0.10002158818979068
2011-12-14,11730.78597969472,-0.11337222215936693
2011-12-15,11700.534723003637,-0.11565865075360848
2011-12-16,11780.392879727602,-0.10962286933528098
2011-12-19,11876.288385913102,-0.10237496457414019
2011-12-20,11694.807594868209,-0.11609151440834675
2011-12-21,11596.798485223191,-0.12349916801681893
2011-12-22,11619.830147415261,-0.1217584055901002
2011-12-23,11564.495667772726,-0.12594065619192274
2011-12-27,11564.418185364357,-0.12594651241124788
2011-12-28,11562.727814179709,-0.12607427282301953
2011-12-29,11575.252670498907,-0.12512762819534617
2011-12-30,11605.754910784133,-0.12282222994069703
2012-01-03,11668.107983550855,-0.11810950511182472
2012-01-04,11661.029075190503,-0.11864453804141195
2012-01-05,11615.062553021355,-0.1221187464598793
2012-01-06,11536.406637095053,-0.12806366098414634
2012-01-09,11557.83296478548,-0.12644423178815456
2012-01-10,11662.528026067042,-0.11853124542086124
2012-01-11,11672.091999922633,-0.11780838806913851
2012-01-12,11728.712886803036,-0.11352890916627278
2012-01-13,11664.522786113816,-0.11838047891035997
2012-01-17,11735.326768428891,-0.11302902355085165
2012-01-18,11874.124286595927,-0.10253852996284774
2012-01-19,11909.750100499994,-0.09984588547421736
2012-01-20,11946.111297996273,-0.09709765975502405
2012-01-23,11999.750914412029,-0.09304350907925119
2012-01-24,11952.56500055472,-0.0966098806779746
2012-01-25,12064.257289280782,-0.08816803492897385
2012-01-26,12084.033138436644,-0.0866733510073403
2012-01-27,12157.355275446042,-0.08113157030179374
2012-01-30,12078.045087204073,-0.08712593556281001
2012-01-31,12141.552872230586,-0.08232593610743644
2012-02-01,12247.324559448025,-0.0743315769776749
2012-02-02,12308.37799485655,-0.06971708039922775
2012-02-03,12348.359777019496,-0.06669520626951464
2012-02-06,12320.050137746726,-0.06883488494094647
2012-02-07,12402.625965977672,-0.06259369844121143
2012-02-08,12420.95098906025,-0.06120866980607065
2012-02-09,12492.194941998285,-0.05582396090528852
2012-02-10,12334.82459217983,-0.0677182128163758
2012-02-13,12425.232010958658,-0.06088510470657582
2012-02-14,12403.21223583124,-0.06254938741734783
2012-02-15,12377.03942484013,-0.06452756187974606
2012-02-16,12563.386138105334,-0.05044323943313256
2012-02-17,12571.918634541638,-0.049798342461365386
2012-02-21,12595.847496870498,-0.04798976850309733
2012-02-22,12543.694991985238,-0.051931521391205604
2012-02-23,12579.615507701381,-0.04921660296345309
2012-02-24,12572.65107580702,-0.049742983615619796
2012-02-27,12560.824749395559,-0.05063683246124373
2012-02-28,12622.644064828533,-0.04596444969295854
2012-02-29,12248.155597039295,-0.0742687660957676
2012-03-01,12349.704172569116,-0.06659359513785112
2012-03-02,12283.516455845185,-0.07159614725165342
2012-03-05,12157.267628310885,-0.08113819478414408
2012-03-06,11906.773318224326,-0.10007087447825846
2012-03-07,11876.69171925372,-0.10234448012543063
2012-03-08,11864.441156438788,-0.10327039329993581
2012-03-09,11878.714206098417,-0.10219161798815102
2012-03-12,11884.987635767646,-0.10171746416617389
2012-03-13,12005.104319615355,-0.09263889188075125
2012-03-14,11995.976203600596,-0.09332880654052311
2012-03-15,12039.559125327087,-0.09003475368600444
2012-03-16,12049.384853897544,-0.0892921125788213
2012-03-19,12100.787535713926,-0.08540703227535351
2012-03-20,12061.659350184127,-0.0883643904819793
2012-03-21,12059.198598806412,-0.08855037721207726
2012-03-22,12022.094207668812,-0.09135477445531437
2012-03-23,12063.668421761817,-0.08821254228770381
2012-03-26,12254.53782118625,-0.07378638944829574
2012-03-27,12216.717228024738,-0.07664491815467989
2012-03-28,12172.46364142718,-0.07998966071620861
2012-03-29,12149.33897958739,-0.08173745217500938
2012-03-30,12088.204185932265,-0.0863580979135824
2012-04-02,12167.048471243774,-0.0803989461907415
2012-04-03,12055.992015860951,-0.08879273484406514
2012-04-04,11966.671810565962,-0.0955436699710076
2012-04-05,12029.015265954416,-0.09083167203586073
2012-04-09,12207.688663724452,-0.07732730856880132
2012-04-10,12310.517989803735,-0.06955533684957149
2012-04-11,12222.29727304418,-0.07622317122958877
2012-04-12,12191.430439676382,-0.07855612589479521
2012-04-13,12302.339479808878,-0.0701734790742562
2012-04-16,12289.921231389786,-0.07111206614076226
2012-04-17,12291.613764668506,-0.07098414231516093
2012-04-18,12305.94278722069,-0.06990113650071139
2012-04-19,12304.832328041604,-0.06998506642288715
2012-04-20,12311.618040381958,-0.06947219362273482
2012-04-23,12370.847887639591,-0.06499552616440973
2012-04-24,12319.611580057976,-0.06886803169084932
2012-04-25,12281.743299098114,-0.07173016470190274
2012-04-26,12344.327554068823,-0.06699996682696585
2012-04-27,12374.360041747355,-0.06473007307393563
2012-04-30,12328.131569937665,-0.06822407998059488
2012-05-01,12291.10868511547,-0.07102231687247662
2012-05-02,12241.33896963488,-0.07478397549592253
2012-05-03,12143.547852768606,-0.08217515293192534
2012-05-04,12194.335563005307,-0.07833655296541642
2012-05-07,12187.732724796297,-0.0788356039052962
2012-05-08,12227.428929560781,-0.07583531407987754
2012-05-09,12224.385818588897,-0.07606531629144253
2012-05-10,12207.154986636753,-0.07736764456428957
2012-05-11,12254.89135738748,-0.07375966873094353
2012-05-14,12373.429667128376,-0.06480039197519372
2012-05-15,12406.940202610576,-0.06226762292968713
2012-05-16,12421.63197624422,-0.061157199925475525
2012-05-17,12564.227019507995,-0.050379684543395475
2012-05-18,12570.867459799518,-0.049877791590122955
2012-05-21,12559.137573864908,-0.05076435134140722
2012-05-22,12465.612014537463,-0.05783313249395139
2012-05-23,12519.005937740807,-0.05379755162478217
2012-05-24,12483.988931686705,-0.05644418163901321
2012-05-25,12517.368408491595,-0.05392131817562462
2012-05-29,12485.241020641872,-0.056349547157581115
2012-05-30,12699.93252259403,-0.04012288940194597
2012-05-31,12806.330195433324,-0.03208121747985937
2012-06-01,13045.389707896622,-0.014012794385798721
2012-06-04,12977.581557629828,-0.019137820935136163
2012-06-05,12872.965734772773,-0.027044818361163236
2012-06-06,12739.64168987093,-0.03712161985329321
2012-06-07,12631.630068852912,-0.04528527603881527
2012-06-08,12633.332585216354,-0.04515659767892799
2012-06-11,12674.665791551915,-0.04203258118525388
2012-06-12,12671.639633016886,-0.042261302110002674
2012-06-13,12725.004326360884,-0.03822793047091266
2012-06-14,12752.024635126552,-0.03618570104494412
2012-06-15,12784.175117888222,-0.033755726520063645
2012-06-18,12783.39927763441,-0.033814365516750544
2012-06-19,12840.184066694927,-0.029522498677902465
2012-06-20,12864.199406245805,-0.02770738866081235
2012-06-21,12514.395191914156,-0.05414603767964221
2012-06-22,12626.843083948615,-0.045647082468120215
2012-06-25,12470.484672323906,-0.05746485079885866
2012-06-26,12436.27548840295,-0.060050424585140316
2012-06-27,12473.669649401223,-0.057224126165963396
2012-06-28,12450.617278114007,-0.05896645381252685
2012-06-29,12442.19613824592,-0.05960293431272967
2012-07-02,12507.518570760585,-0.05466578148393597
2012-07-03,12631.040068574179,-0.04532986901297442
2012-07-05,12528.673166962159,-0.05306689010071719
2012-07-06,12365.314596207412,-0.06541373939369799
2012-07-09,12435.546605206371,-0.06010551450750412
2012-07-10,12457.58183136388,-0.05844006398815571
2012-07-11,12469.443648140887,-0.057543532735402914
2012-07-12,12508.254205132931,-0.05461018129909023
2012-07-13,12565.795787531057,-0.05026111505379416
2012-07-16,12595.64173680433,-0.04800532011153613
2012-07-17,12557.50747672274,-0.05088755616411278
2012-07-18,12591.759751284411,-0.04829872553220382
2012-07-19,12574.682075215276,-0.04958947808792069
2012-07-20,12672.94055059118,-0.04216297709921091
2012-07-23,12714.331845022705,-0.03903457023309864
2012-07-24,12778.73954231413,-0.034166554260070536
2012-07-25,12801.738076012936,-0.032428295727158774
2012-07-26,12743.937590245145,-0.03679693021960562
2012-07-27,12688.844302329253,-0.040960951242864696
2012-07-30,12680.61953234289,-0.04158258985675489
2012-07-31,12646.41950437737,-0.04416747162423762
2012-08-01,12584.905660785866,-0.04881676644083199
2012-08-02,12487.414577453514,-0.056185266959370095
2012-08-03,12590.416944986126,-0.04840021654622284
2012-08-06,12676.112400336959,-0.041923244646789426
2012-08-07,12746.071721509405,-0.03663562985458946
2012-08-08,12751.271654570344,-0.03624261227650727
2012-08-09,12783.219611226536,-0.03382794493318875
2012-08-10,12819.896707862787,-0.031055843153773965
2012-08-13,12794.330002398943,-0.03298820738677166
2012-08-14,12775.62372981392,-0.03440205134594443
2012-08-15,12790.66230866305,-0.03326541636087488
2012-08-16,12965.356889508588,-0.020061776955639488
2012-08-17,13004.805612983984,-0.017080192081942003
2012-08-20,13019.858884239444,-0.015942446626048157
2012-08-21,13000.824725005898,-0.017381072676639797
2012-08-22,13025.046049665569,-0.015550394042102234
2012-08-23,12979.286614501527,-0.01900895056039209
2012-08-24,13003.898398578043,-0.017148760504736238
2012-08-27,12981.660536102028,-0.018829526535687924
2012-08-28,12993.376405142686,-0.01794402619914004
2012-08-29,12952.003347574337,-0.021071054699855485
2012-08-30,12883.366024261453,-0.026258751206395536
2012-08-31,13119.92252685683,-0.008379508793062374
2012-09-04,13125.862318886064,-0.007930571729780289
2012-09-05,13086.558421558126,-0.010901210458392874
2012-09-06,13010.054951599732,-0.01668344036896474
2012-09-07,13166.772476967804,-0.0048385297631202695
2012-09-10,13095.548288216109,-0.010221744861471427
2012-09-11,13129.051129565163,-0.007689557348368958
2012-09-12,13154.269369108993,-0.005783530614397292
2012-09-13,13410.285466060333,0.0
2012-09-14,13490.825214894126,0.0
2012-09-17,13389.471934920151,-0.007512756140527155
2012-09-18,13425.719681213068,-0.004825911880407485
2012-09-19,13452.259123957689,-0.0028586902818857896
2012-09-20,13363.644928381285,-0.009427168797089713
2012-09-21,13404.051836717677,-0.006432028937759071
2012-09-24,13345.613199393323,-0.010763760792074195
2012-09-25,13276.889650312556,-0.01585785607431789
2012-09-26,13223.031300973773,-0.01985007660055549
2012-09-27,13299.406317024519,-0.014188820536958469
2012-09-28,13223.677866416347,-0.0198021502926925
2012-10-01,13261.52500409331,-0.016996752025788986
2012-10-02,13254.275020721609,-0.01753415305620909
2012-10-03,13259.8200813385,-0.0171231284873955
2012-10-04,13175.130478100227,-0.023400698753799465
2012-10-05,13052.559794058174,-0.03248618330271591
2012-10-08,13078.7997034494,-0.030541164449291225
2012-10-09,13041.9804347063,-0.03327037249673159
2012-10-10,13066.50022754621,-0.03145285633672379
2012-10-11,13096.878655559418,-0.029201072066353917
2012-10-12,13077.607123860744,-0.03062956375546122
2012-10-15,13069.443206387201,-0.03123470964857744
2012-10-16,13039.560069991356,-0.03344978070018767
2012-10-17,13083.643365985243,-0.030182130627513182
2012-10-18,13055.083112177419,-0.032299143734783486
2012-10-19,12947.579698760688,-0.04026777513459179
2012-10-22,12987.871491767895,-0.037281168135731235
2012-10-23,12848.712235803527,-0.04759627145578127
2012-10-24,12768.56595145764,-0.05353707070780955
2012-10-25,12759.582521744385,-0.05420296249501744
2012-10-26,12763.765178810654,-0.053892925340162656
2012-10-31,12788.216531943837,-0.05208048223577877
2012-11-01,12796.229079346991,-0.05148655656588663
2012-11-02,12724.926567461836,-0.05677181604774806
2012-11-05,12750.976470734056,-0.05484088129340403
2012-11-06,12683.12648020564,-0.059870224528353666
2012-11-07,12804.270218089147,-0.05089051157871427
2012-11-08,12939.857348989874,-0.040840190064576176
2012-11-09,12934.42754081459,-0.04124267160953676
2012-11-12,12955.470423075796,-0.03968287953410654
2012-11-13,12973.229760641394,-0.03836647840350771
2012-11-14,12978.686558174151,-0.03796199628726671
2012-11-15,12953.10079604789,-0.039858526834413266
2012-11-16,12946.66385159837,-0.04033566180184378
2012-11-19,12899.579264648617,-0.043825780916112
2012-11-20,12808.347184656159,-0.05058830867399411
2012-11-21,12813.265845423655,-0.05022371564953887
2012-11-23,12902.378697705697,-0.043618274480257346
2012-11-26,12927.370559632247,-0.04176576645880892
2012-11-27,12882.721348024224,-0.04507536471516538
2012-11-28,12965.990450844678,-0.03890308826105171
2012-11-29,13041.036016764554,-0.033340376957296636
2012-11-30,13031.243262914633,-0.034066259451060565
2012-12-03,13021.785817921225,-0.034767287360233046
2012-12-04,13030.844679989406,-0.03409580419119895
2012-12-05,12999.860934566892,-0.036392457281649526
2012-12-06,13043.93897689233,-0.03312519663425961
2012-12-07,13041.970529434373,-0.0332711067195659
2012-12-10,13061.804104563173,-0.03180095387028703
2012-12-11,13143.790696080041,-0.025723742861256005
2012-12-12,13151.828780931115,-0.025127924242080657
2012-12-13,13086.855785015678,-0.029944011833498485
2012-12-14,13110.181131149255,-0.028215033378731658
2012-12-17,13134.63201604833,-0.026402624981943457
2012-12-18,13215.401605423382,-0.020415623587404563
2012-12-19,13219.034827170892,-0.020146313023399975
2012-12-20,13266.332914374148,-0.01664036832025173
2012-12-21,13160.36452280296,-0.024495217069918862
2012-12-24,13116.097303129573,-0.02777650038419055
2012-12-26,13096.897611204531,-0.029199666989584316
2012-12-27,13118.843477193115,-0.027572941741943024
2012-12-28,13026.285489536236,-0.03443375167628959
2012-12-31,13105.859993575865,-0.028535335325021727
2013-01-02,13303.66971929061,-0.013872798188571345
2013-01-03,13199.612895907962,-0.021585952997497992
2013-01-04,13202.019776741627,-0.02140754427932645
2013-01-07,13144.729892738247,-0.02565412542546197
2013-01-08,13083.979899923233,-0.030157185234430894
2013-01-09,13142.124243342054,-0.025847267754021463
2013-01-10,13248.113494316167,-0.017990872812583825
2013-01-11,13258.540270739302,-0.01721799374425048
2013-01-14,13231.142003099187,-0.019248875265854393
2013-01-15,13177.75155541985,-0.023206412838900015
2013-01-16,13177.108519312575,-0.023254077536724926
2013-01-17,13261.194365874837,-0.017021260401904326
2013-01-18,13235.459824813988,-0.01892881910575861
2013-01-22,13252.416143717988,-0.017671941291844018
2013-01-23,13220.348064302705,-0.020048970043197167
2013-01-24,13092.09887074495,-0.029555370987163543
2013-01-25,13063.281980972535,-0.031691407094176505
2013-01-28,13022.124356313343,-0.034742193388090814
2013-01-29,13065.867976154204,-0.03149972162346015
2013-01-30,13057.230813967059,-0.032139946520719276
2013-01-31,12995.778390422905,-0.036695073621195506
2013-02-01,13045.60850651381,-0.03300144366919733
2013-02-04,12841.048225331577,-0.048164362017319995
2013-02-05,12872.750485552431,-0.04581444941257773
2013-02-06,12888.865175466075,-0.044619956884733525
2013-02-07,12853.95930609946,-0.04720733525563392
2013-02-08,12926.793683224334,-0.04180852710530203
2013-02-11,12904.676312959038,-0.043447965013138634
2013-02-12,12882.523391236107,-0.045090038153221546
2013-02-13,12867.779279212236,-0.046182937348712816
2013-02-14,12873.648611191298,-0.04574787634350597
2013-02-15,12856.240162025002,-0.047038268064471755
2013-02-19,12890.409510553076,-0.04450548389569087
2013-02-20,12744.760161240474,-0.05530166181606022
2013-02-21,12751.964356021765,-0.05476765483972368
2013-02-22,12803.814273048389,-0.05092430825412109
2013-02-25,12799.485917353632,-0.05124514523968804
2013-02-26,12750.683097782174,-0.05486262740212677
2013-02-27,12727.375958590548,-0.05659025627733405
2013-02-28,12746.859259715377,-0.055146067295972157
2013-03-01,12794.319545633221,-0.05162809970230353
2013-03-04,12749.957715120472,-0.054916395993013234
2013-03-05,12725.880630838696,-0.05670109662460954
2013-03-06,12693.823872123967,-0.05907728623525976
2013-03-07,12678.942154163125,-0.0601803853951548
2013-03-08,12643.930736663673,-0.06277558746335743
2013-03-11,12672.7337400851,-0.060640580674474864
2013-03-12,12611.23828648399,-0.06519889735425943
2013-03-13,12589.672728859485,-0.06679743245355751
2013-03-14,12682.679017658216,-0.05990339244360687
2013-03-15,12653.092576503015,-0.06209647112366701
2013-03-18,12581.869025028347,-0.06737587770852405
2013-03-19,12574.976064924935,-0.06788681458552115
2013-03-20,12581.875743364053,-0.0673753797155845
2013-03-21,12523.365876392978,-0.07171239142829122
2013-03-22,12500.987358066635,-0.07337118679253896
2013-03-25,12480.574352137295,-0.07488428963125959
2013-03-26,12460.956099284336,-0.0763384818352546
2013-03-27,12543.58926494705,-0.07021334387323541
2013-03-28,12487.888591737781,-0.07434212564321752
2013-04-01,12539.03480708784,-0.0705509405574013
2013-04-02,12490.361140289737,-0.07415884934154049
2013-04-03,12565.521107833634,-0.06858765808031808
2013-04-04,12674.834411394766,-0.06048486956887489
2013-04-05,12846.349827451075,-0.04777138367573974
2013-04-08,12773.651420856753,-0.053160113085269245
2013-04-09,12749.76627221661,-0.05493058659298122
2013-04-10,12643.707812997127,-0.06279211155754694
2013-04-11,12665.231757497782,-0.06119666100816967
2013-04-12,12729.926258930924,-0.05640121666709874
2013-04-15,12743.01532185649,-0.05543099707585275
2013-04-16,12677.35877331013,-0.060297752630129264
2013-04-17,12698.536292814397,-0.0587279806430987
2013-04-18,12703.609315643642,-0.058351945615705114
2013-04-19,12683.270515232183,-0.05985954801122084
2013-04-22,12699.564660285087,-0.058651753469867285
2013-04-23,12693.494502128182,-0.05910170060506581
2013-04-24,12762.0024560767,-0.054023586193437056
2013-04-25,12789.337197770099,-0.051997413497698486
2013-04-26,12812.00052107978,-0.0503175071206845
2013-04-29,12796.943229602604,-0.051433620570924266
2013-04-30,12820.166035804925,-0.04971224283217168
2013-05-01,12766.496423184859,-0.05369047335292687
2013-05-02,12835.100370318227,-0.048605243499260986
2013-05-03,12856.179335048784,-0.04704277683063307
2013-05-06,12882.65690104044,-0.045080141812396834
2013-05-07,12855.06049435302,-0.04712571028191892
2013-05-08,12961.49597744424,-0.03923623863019865
2013-05-09,12888.163897472868,-0.044671938730323824
2013-05-10,12913.97389200228,-0.042758787079606675
2013-05-13,12887.97374266345,-0.04468603385099956
2013-05-14,12933.558883921984,-0.04130706032399789
2013-05-15,12957.467037280669,-0.039534881604174954
2013-05-16,12966.585827570021,-0.03885895628870317
2013-05-17,13075.9834171074,-0.030749920125622388
2013-05-20,13104.676701935585,-0.028623046167125965
2013-05-21,13098.854554087658,-0.029054609674560528
2013-05-22,12956.79853306219,-0.039584434111736955
2013-05-23,12897.742973783608,-0.04396189496664327
2013-05-24,12867.862857127366,-0.04617674218171608
2013-05-28,12892.742011424676,-0.0443325885513034
2013-05-29,12866.99766559075,-0.04624087402857002
2013-05-30,12936.48720604712,-0.041090000056853926
2013-05-31,12814.389022177204,-0.05014046079035439
2013-06-03,12854.52308808465,-0.04716554522602423
2013-06-04,12750.282296729089,-0.05489233655977277
2013-06-05,12706.333378573705,-0.05815002594906704
2013-06-06,12765.696395715186,-0.05374977494915467
2013-06-07,12547.767156695745,-0.0699036599449252
2013-06-10,12573.04838559812,-0.06802970275552622
2013-06-11,12474.37399765021,-0.07534388749783338
2013-06-12,12440.930312151035,-0.07782288229366341
2013-06-13,12476.456288942769,-0.07518953880089374
2013-06-14,12473.181718713244,-0.07543226451836205
2013-06-17,12456.813196114957,-0.07664557225436441
2013-06-18,12478.28659667138,-0.07505386824705762
2013-06-19,12318.633899177881,-0.08688803665042844
2013-06-20,12132.838177717493,-0.10066004232842551
2013-06-21,12060.27347754619,-0.10603886082287839
2013-06-24,11950.600193197075,-0.11416833271226534
2013-06-25,12005.661754155828,-0.11008692478638371
2013-06-26,12057.049926359301,-0.10627780478186832
2013-06-27,12124.779430521368,-0.10125739253256483
2013-06-28,12116.625202624973,-0.10186182019110368
2013-07-01,12171.726079542508,-0.09777749799139845
2013-07-02,12182.91720184426,-0.0969479622051519
2013-07-03,12203.412531581787,-0.095428757159422
2013-07-05,12128.67464066753,-0.10096866222258638
2013-07-08,12129.278525535603,-0.10092389958883685
2013-07-09,12169.272467977513,-0.09795937059933102
2013-07-10,12204.075654747332,-0.09537960351944952
2013-07-11,12477.846556703877,-0.07508648596765621
2013-07-12,12443.590497557881,-0.07762569751330539
2013-07-15,12511.407855115262,-0.07259877317938779
2013-07-16,12528.889885613004,-0.07130292728269338
2013-07-17,12446.092918277514,-0.07744020695362708
2013-07-18,12449.392545042352,-0.07719562393425816
2013-07-19,12332.414161458679,-0.08586658228708943
2013-07-22,12509.989732890052,-0.07270389070945893
2013-07-23,12578.787827342327,-0.06760426979254708
2013-07-24,12427.658611774947,-0.07880663978549096
2013-07-25,12510.55684595234,-0.07266185376559109
2013-07-26,12491.42895181264,-0.07407969839963036
2013-07-29,12427.44914098743,-0.0788221666924207
2013-07-30,12408.59277434481,-0.0802198845000609
2013-07-31,12405.675266081422,-0.08043614319564962
2013-08-01,12327.312029147111,-0.08624477503885197
2013-08-02,12362.012297656525,-0.08367263671842473
2013-08-05,12335.138899152591,-0.0856646126039522
2013-08-06,12232.137932135312,-0.09329950264044629
2013-08-07,12199.189245484327,-0.0957418059188706
2013-08-08,12247.369272320493,-0.09217048792544091
2013-08-09,12225.811361255628,-0.0937684562277109
2013-08-12,12266.008992995892,-0.09078882888098005
2013-08-13,12292.25821708834,-0.08884311958044988
2013-08-14,12275.786076759028,-0.09006410792378161
2013-08-15,12114.205339927643,-0.10204119118278021
2013-08-16,12166.412831756223,-0.09817133956162505
2013-08-19,12096.074953425074,-0.10338509611177993
2013-08-20,12125.26093938589,-0.10122170095278005
2013-08-21,12073.815621103327,-0.10503505687898129
2013-08-22,12135.753125836844,-0.10044397340210576
2013-08-23,12279.135671920892,-0.08981582102446228
2013-08-26,12288.475716729563,-0.08912349533942121
2013-08-27,12291.846581934848,-0.08887363180983054
2013-08-28,12274.704353017925,-0.09014429010121494
2013-08-29,12244.580659787216,-0.09237719229591923
2013-08-30,12171.161501908933,-0.0978193469980072
2013-09-03,12215.671465125355,-0.09452007045210087
2013-09-04,12116.947490328846,-0.10183793079229086
2013-09-05,11932.80075790877,-0.11548770606450875
2013-09-06,12000.599143163541,-0.11046218804208863
2013-09-09,12084.20707046351,-0.10426479640976172
2013-09-10,12153.263278190667,-0.09914604298829444
2013-09-11,12166.064725823568,-0.09819714272244806
2013-09-12,12113.615767544821,-0.10208489291143141
2013-09-13,12150.297381843651,-0.09936588842397176
2013-09-16,12182.772840711441,-0.0969586628947332
2013-09-17,12233.171872138448,-0.09322286240631195
2013-09-18,12510.193884995528,-0.07268875804691055
2013-09-19,12458.655924352763,-0.07650898103711468
2013-09-20,12368.950454744821,-0.08315834963977842
2013-09-23,12379.697080594158,-0.08236176190862377
2013-09-24,12373.240821990661,-0.08284032852709644
2013-09-25,12381.083043510902,-0.08225902816960728
2013-09-26,12349.963585725165,-0.08456574086434898
2013-09-27,12363.070789744694,-0.08359417657448931
2013-09-30,12355.010070036353,-0.08419167299001196
2013-10-01,12328.314201750742,-0.08617048954573592
2013-10-02,12338.614250954914,-0.08540700406281676
2013-10-03,12302.884664316935,-0.08805544002346744
2013-10-04,12286.572850028573,-0.08926454428718233
2013-10-07,12288.779199405073,-0.08910099985299436
2013-10-08,12281.737217510698,-0.08962298288829451
2013-10-09,12228.058624301835,-0.09360187909025564
2013-10-10,12232.086246729374,-0.09330333379273803
2013-10-11,12262.101691999655,-0.09107845541857129
2013-10-14,12275.038704762654,-0.09011950646200806
2013-10-15,12227.011196273905,-0.09367951911681038
2013-10-16,12310.113694616672,-0.08751959212798388
2013-10-17,12385.622896553963,-0.08192251405940676
2013-10-18,12404.647747143672,-0.08051230747184346
2013-10-21,12424.091397318742,-0.07907105759532707
2013-10-22,12468.352085770228,-0.0757902584042871
2013-10-23,12356.002445463926,-0.08411811370718336
2013-10-24,12397.310612408468,-0.08105616854915576
2013-10-25,12412.682610882473,-0.0799167276158439
2013-10-28,12420.287990230016,-0.07935298305415872
2013-10-29,12398.328620523343,-0.08098070925747713
2013-10-30,12366.049390022443,-0.08337338946693262
2013-10-31,12254.951036900624,-0.09160849379540359
2013-11-01,12189.630966244917,-0.09645030811107591
2013-11-04,12199.077293183527,-0.09575010432160114
2013-11-05,12172.905977565915,-0.09769003869927861
2013-11-06,12240.978062241391,-0.0926442328578152
2013-11-07,12157.13505469173,-0.09885904968437198
2013-11-08,12145.169426263852,-0.09974599531129091
2013-11-11,12138.472326968447,-0.1002424141136049
2013-11-12,12168.878529564296,-0.09798857106757097
2013-11-13,12260.797974307587,-0.09117509277553804
2013-11-14,12252.698019474516,-0.09177549747310454
2013-11-15,12283.686908622476,-0.08947846310683405
2013-11-18,12228.265041637223,-0.09358657851878571
2013-11-19,12178.644366237419,-0.09726468379473452
